epoch,met_hours,pos_x_km,pos_y_km,pos_z_km,vel_x_kms,vel_y_kms,vel_z_kms,dist_km,alt_km,speed_kms,energy,h_mag,h_x,h_y,h_z,ecc,sma_km,inc_deg,visviva_kms,speed_residual,energy_residual,fpa_deg,accel_mag,jerk_mag,delta_speed,delta_energy,anomaly_score,anomaly_if,anomaly_score_if
2026-04-02T04:06:56.675,0.6666666666666666,-31157.382468886637,-34021.24219069542,-18435.66678476305,-0.2493647059254,-2.22294835627991,-1.2007305757598,49679.98804658928,43308.98804658928,2.5387863373693493,-4.800642226386449,69070.35823986676,-131.18945241585607,-32814.41716471344,60777.55509109646,0.8436260659065358,41515.32472146289,28.36525053197457,2.538786337369349,4.440892098500626e-16,-2.52694294662e-05,56.79570017612914,0.0001615218388592,1.4545746353582565e-08,-0.0327876515278982,-2.3303993463841266e-06,0.0001634587434799,False,0.2837175907419637
2026-04-02T04:10:56.675,0.7333333333333333,-31214.340950643877,-34551.58041083281,-18722.12461971367,-0.22540351228081,-2.19660246091054,-1.18645374465804,50186.30032334897,43815.30032334897,2.506699344325093,-4.80064454364094,69070.22920543609,-131.2130508508926,-32814.33906128174,60777.45056843042,0.8436266218414071,41515.304682159454,28.365234783545137,2.5066993443250927,4.440892098500626e-16,-2.75866839576e-05,56.69886697231725,0.0001582781792508,1.3920673084896196e-08,-0.0320869930442562,-2.3172544914018545e-06,0.0001706124365998,False,0.25556767180745044
2026-04-02T04:14:56.675,0.8,-31265.62969514696,-35075.64233386363,-19005.181416556392,-0.20211164198549,-2.17064361064704,-1.17238735449646,50685.67061846378,44314.67061846378,2.4752848137642864,-4.800646853279897,69070.09783960978,-131.23608797357156,-32814.26046262697,60777.34366483416,0.843627189581179,41515.284708733394,28.36521961028244,2.4752848137642864,0.0,-2.98963229141e-05,56.59673171912178,0.0001551737910922,1.3332887653970168e-08,-0.0314145305608066,-2.309638956532467e-06,0.000177883553753,False,0.0812216715622498
2026-04-02T04:18:56.675,0.8666666666666667,-31311.40563802012,-35593.51924113443,-19284.886803988225,-0.17945857531087,-2.14505849508018,-1.15852415162251,51178.21405676721,44807.21405676721,2.4445162174673563,-4.800649160172178,69069.9641500652,-131.25858345985034,-32814.18134202041,60777.23440342248,0.8436277689144988,41515.26475907937,28.365204983625045,2.4445162174673563,0.0,-3.22032151949e-05,56.48937220969651,0.000152200479865,1.2779539350256377e-08,-0.0307685962969301,-2.306892280756756e-06,0.0001852809764039,False,0.05170264236682176
2026-04-02T04:22:56.675,0.9333333333333332,-31351.818621476177,-36105.29929150768,-19561.28870922086,-0.15741569428218,-2.1198343983025,-1.14485720755496,51664.04149666165,45293.04149666165,2.414368572261369,-4.800651468600485,69069.82814633565,-131.28055612112803,-32814.10167553664,60777.122807907486,0.8436283596416952,41515.24479616122,28.36519087681984,2.414368572261369,0.0,-3.4511643502e-05,56.37685763100784,0.0001493506700118,1.2258040492194649e-08,-0.0301476452059867,-2.3084283071739264e-06,0.0001928121961249,False,0.021204548590132877
2026-04-02T04:26:56.675,1.0,-31387.011832656764,-36611.06766008012,-19834.433433842707,-0.1359561344384,-2.09495916622679,-1.13137990101173,52143.25974309467,45772.25974309467,2.384818328314002,-4.800653782326327,69069.68983968195,-131.3020239486941,-32814.02144184419,60777.00890256579,0.8436289615731024,41515.2247874501,28.36517726478215,2.384818328314002,0.0,-3.68253693441e-05,56.25924913321428,0.0001466173485604,1.1766038163700102e-08,-0.0295502439473676,-2.3137258420291573e-06,0.0002004834721893,False,0.04068981364279123
2026-04-02T04:30:56.675,1.0666666666666669,-31417.122208081146,-37110.90666929486,-20104.36572549952,-0.11505465037988,-2.07042117586408,-1.11808590102611,52615.97174698248,46244.97174698248,2.355843267306593,-4.800656104647167,69069.54924297163,-131.3230041558054,-32813.94062201322,60776.89271220478,0.8436295745276223,41515.204704430274,28.365164123968963,2.355843267306593,0.0,-3.91476901846e-05,56.13660034444258,0.0001439940147273,1.1301389400179238e-08,-0.0289750610074088,-2.3223208405198648e-06,0.0002082999704049,False,0.05878600944389345
2026-04-02T04:34:56.675,1.1333333333333333,-31442.280807330902,-37604.89591290455,-20371.12884564726,-0.09468749362229,-2.04620930645244,-1.10496915108936,53082.27679210262,46711.27679210262,2.3274224094736624,-4.800658438446678,69069.40637056732,-131.34351321929717,-32813.85919933864,60776.77426213142,0.8436301983314886,41515.18452216451,28.365151432261914,2.3274224094736624,0.0,-4.14814896956e-05,56.00895783679568,0.0001414746347838,1.0862139354720909e-08,-0.0284208578329305,-2.3337995109784515e-06,0.0002162658851397,False,0.05709066965383747
2026-04-02T04:38:56.675,1.2,-31462.61315876458,-38093.112373216674,-20634.764633616327,-0.07483230145528,-2.02231291232979,-1.09202385425924,53542.27067039016,47171.27067039016,2.299535928614314,-4.800660786238961,69069.26123822649,-131.3635669179639,-32813.77715918005,60776.65357812436,0.8436308328171885,41515.16421891165,28.365139168861997,2.299535928614314,0.0,-4.38292819779e-05,55.8763615487255,0.0001390536015569,1.0446502045117876e-08,-0.0278864808593484,-2.3477922823644803e-06,0.000224384546539,False,0.05324852548020276
2026-04-02T04:42:56.675,1.2666666666666666,-31478.239579762867,-38575.63053202738,-20895.31356721183,-0.05546799565982,-1.99872179744697,-1.07924445917591,53996.04584649268,47625.04584649268,2.2721650742835715,-4.800663150207713,69069.11386300543,-131.38318036806595,-32813.69448881422,60776.53068640468,0.8436314778225444,41515.14377578788,28.3651273141931,2.2721650742835715,0.0,-4.61932507302e-05,55.738845168299214,0.0001367256980267,1.0052843341729284e-08,-0.0273708543307424,-2.363968752305823e-06,0.0002326585156591,False,0.05140489174960072
2026-04-02T04:46:56.675,1.3333333333333333,-31489.27547374672,-39052.52247562512,-21152.81482006095,-0.03657469007296,-1.97542619142138,-1.06662564692906,54443.69161236683,48072.69161236683,2.245292100461396,-4.800665532240977,69068.9642631706,-131.4023680594255,-32813.61117729804,60776.405613608855,0.8436321331899148,41515.12317646623,28.36511584981305,2.245292100461396,0.0,-4.85752839942e-05,55.5964364813597,0.0001344860645473,9.679665905079611e-09,-0.0268729738221753,-2.382033263970129e-06,0.0002410896689715,False,0.049249377022562046
2026-04-02T04:50:56.675,1.4,-31495.831605982185,-39523.85799422253,-21407.306315905196,-0.01813360610605,-1.95241672703585,-1.05416231872296,54885.294232634384,48514.294232634384,2.2189002000755145,-4.8006679339617175,69068.81245811965,-131.42114388686605,-32813.52721534589,60776.27838676533,0.8436327987654966,41515.10240691213,28.365104758333235,2.2189002000755145,0.0,-5.09770047347e-05,55.44915768812406,0.0001323301692818,9.325595822982216e-09,-0.0263919003858816,-2.40172074050804e-06,0.0002496792723119,False,0.049249377022562046
2026-04-02T04:54:56.675,1.4666666666666666,-31498.01435998393,-39989.70467615233,-21658.82478002288,-0.00012699542465,-1.92968441909196,-1.04184958428853,55320.93708135616,48949.93708135616,2.1929734448224165,-4.8006703567551625,69068.65846830365,-131.43952118260495,-32813.44259521305,60776.149033268826,0.8436334743987375,41515.08145514696,28.36509402334377,2.1929734448224174,-8.881784197001252e-16,-5.33997981797e-05,55.29702569137095,0.0001302537814935,8.989370733336526e-09,-0.0259267552530979,-2.42279344497831e-06,0.0002584280472741,False,0.3717305318706058
2026-04-02T04:58:56.675,1.5333333333333334,-31495.925976150244,-40450.12799714187,-21907.405787955384,0.01746193091262,-1.90722064453194,-1.02968275099467,55750.70077082832,49379.70077082832,2.1674967297912997,-4.800672801793114,69068.50231515603,-131.4575127434582,-32813.35731059088,60776.01758085626,0.8436341599418218,41515.06031103781,28.36508362934664,2.167496729791299,4.440892098500626e-16,-5.58448361314e-05,55.14005235901494,0.0001282529473776,8.669829248664113e-09,-0.0254767150311172,-2.445037951659401e-06,0.0002673362301881,False,0.1937630020524823
2026-04-02T05:02:56.675,1.6,-31489.66477410325,-40905.19140496111,-22153.08381169945,0.03464906748096,-1.88501712374822,-1.0176573136136,56174.66327295682,49803.66327295682,2.142455722448555,-4.800675270055494,69068.34402102987,-131.47513086009712,-32813.271356509664,60775.88405758784,0.8436348552492134,41515.03896611114,28.365073561692185,2.1424557224485548,4.440892098500626e-16,-5.83130985116e-05,54.978244763567325,0.0001263239681604,8.365901522351865e-09,-0.025041007342744,-2.4682623802618764e-06,0.0002764036241521,False,0.1937630020524823
2026-04-02T05:06:56.675,1.6666666666666667,-31479.325360066578,-41354.95639971962,-22395.89226351737,0.05144947423818,-1.86306590300419,-1.00576894469789,56592.90003372083,50221.90003372083,2.117836815586817,-4.800677762349698,69068.1836091345,-131.49238734129904,-32813.184729248576,60775.74849182357,0.8436355601772817,41515.017413385445,28.365063806522787,2.1178368155868177,-4.440892098500626e-16,-6.08053927155e-05,54.81160540072158,0.0001244633802219,8.076600818917055e-09,-0.0246189068617379,-2.4922942039040663e-06,0.0002856296459374,False,0.1822505865956492
2026-04-02T05:10:56.675,1.7333333333333334,-31464.99882048641,-41799.4826100708,-22635.863537507128,0.06787743149177,-1.84135933789467,-0.99401348552929,57005.48408119579,50634.48408119579,2.093627083883829,-4.800680279327886,69068.02110347828,-131.50929354081745,-32813.09742625089,60775.610912203934,0.8436362745839681,41514.99564722164,28.365054350718708,2.0936270838838285,4.440892098500626e-16,-6.33223709032e-05,54.64013238906323,0.0001226679370301,7.801015968833568e-09,-0.0242097317029883,-2.516978187649954e-06,0.0002950133678505,False,0.19195454996526784
2026-04-02T05:14:56.675,1.8,-31446.77290298953,-42238.82786556454,-22873.02904906505,0.08394649052758,-1.81989007777891,-0.98238693760234,57412.48612756952,51041.48612756952,2.0698142437527403,-4.80068282150234,69067.85652881532,-131.5258603779439,-32813.009446048534,60775.47134763003,0.8436369983285034,41514.97366319035,28.36504518185085,2.0698142437527403,0.0,-6.58645453572e-05,54.46381965270734,0.0001209345926987,7.538304604138741e-09,-0.0238128401310886,-2.5421744540565783e-06,0.0003045535546559,False,0.043220869113209104
